case_id,household_case_id,village_code,country,household_cohort,control_myagro,myagro,cowpea_hectares,maize_hectares,millet_hectares,okra_hectares,peanut_hectares,rice_hectares,roselle_hectares,sorghum_hectares,watermelon_hectares,fertilizer_hectares,hectares_delivered_before_2023,cashew,peanut,bissap,cotton,okra,maize,millet,cowpea,watermelon,sweet_potato,rice,sorghum,tomato,data_collection_period_encoded,data_collection_period_eng,t_c,sin_t,cos_t,rcsi,propensity,hdds_cereals,hdds_eggs,hdds_fish_seafood,hdds_fruits,hdds_meat_poultry_offal,hdds_milk_products,hdds_miscellaneous,hdds_oils_fats,hdds_pulses_legumes_nuts,hdds_roots_tubers,hdds_sugar_honey,hdds_vegetables,hhs_hungry,hhs_hungry_freq,hhs_hungry_yes_no,hhs_no_food,hhs_no_food_freq,hhs_no_food_yes_no,hhs_no_resources,hhs_no_resources_freq,hhs_no_resources_yes_no,rcsi_borrow,rcsi_limit,rcsi_reduce,rcsi_rely,rcsi_restrict,hhs_no_resources_recoded,hhs_hungry_recoded,hhs_no_food_recoded,hhs_categorical
a7bf7a71-6b63-4fc6-8d85-3696735f967a,8973aa9f-4c00-43b2-9e23-18714a1ec68c,11120,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,13,0.39888534,1,0,1,1,0,1,0,1,0,0,0,1,0,,0,0,,0,0,,0,0,4,1,2,2,0,0,0,Little to no hunger
093d468a-86bf-446c-9534-d893cfc2409f,8973aa9f-4c00-43b2-9e23-18714a1ec68c,11120,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,19,0.39888534,1,0,1,0,0,0,1,0,0,0,1,1,0,,0,0,,0,0,,0,1,7,0,1,3,0,0,0,Little to no hunger
d1a78246-de05-4ced-a7a0-7e7f13f86c10,897ac80b-ee62-4ac7-acdb-991a31355fdb,10889,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,28,0.4637047,1,0,1,1,0,0,1,0,0,0,1,0,0,,0,0,,0,0,,0,2,7,1,7,3,0,0,0,Little to no hunger
184cbb99-c692-4a09-8652-a863d0306d52,897ac80b-ee62-4ac7-acdb-991a31355fdb,10889,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,35,0.4637047,1,0,1,1,0,1,1,0,0,0,1,1,1,1.0,1,0,,0,0,,0,2,7,2,7,5,0,1,0,Little to no hunger
0f7ed6ee-70e2-4576-87f0-1958103a1503,897ac80b-ee62-4ac7-acdb-991a31355fdb,10889,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,22,0.4637047,1,1,1,0,0,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,7,0,6,3,0,0,0,Little to no hunger
34639b1d-f7d0-4e0e-bfd9-19c03635bc41,897bdbfb-4430-4766-b7bd-9102b8da5276,5383,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,11,0.51542884,1,0,1,0,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,2,5,0,2,0,0,0,0,Little to no hunger
2a85ea41-b9b6-4357-8b2f-b89747d0437f,897bdbfb-4430-4766-b7bd-9102b8da5276,5383,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,14,0.51542884,1,0,1,1,0,1,1,1,0,1,1,1,2,2.0,1,0,,0,2,2.0,1,1,4,6,2,0,1,1,0,Moderate hunger
52723023-978e-4d59-bbb5-c78adbe59336,897bdbfb-4430-4766-b7bd-9102b8da5276,5383,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,8,0.51542884,1,0,1,1,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,3,0,0,2,0,0,0,0,Little to no hunger
d2baaa85-8653-45cb-93c7-30e17f6c9a95,897fd5eafe294037a2a5a8b9d7f7fc04,AM830,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,6,0.4818459,1,1,1,0,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,6,0,0,0,0,Little to no hunger
d1ee6266-0fc0-4ea3-9f32-6efbd8bd9c34,897fd5eafe294037a2a5a8b9d7f7fc04,AM830,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,6,0.4818459,1,0,1,0,0,1,1,0,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,6,0,0,0,0,Little to no hunger
6763a14e-2be8-45b3-a389-00ff54868429,8981ebef-961d-4d10-bd06-bbc6b740291d,6183,Senegal,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,21,0.47099838,1,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1,0,,0,2,2.0,1,2,2,3,3,3,1,1,0,Moderate hunger
30020cfa-e358-4b40-827f-48d6aca978c6,89900bbebd2a4f0782d69e75224e9614,ZN809,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,4,0.44957757,1,0,0,0,1,0,1,1,0,1,1,0,0,,0,0,,0,0,,0,0,2,0,2,0,0,0,0,Little to no hunger
5b0eb9f4-ce64-4740-a374-5799148e9787,89900bbebd2a4f0782d69e75224e9614,ZN809,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,4,0.44957757,1,1,1,0,0,1,1,0,1,1,1,1,0,,0,0,,0,0,,0,0,1,0,0,1,0,0,0,Little to no hunger
9a459fd5-31d7-4009-8522-1c19f7104cd5,89900bbebd2a4f0782d69e75224e9614,ZN809,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,4,0.44957757,1,1,1,1,1,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
47576b81-547c-44bb-91bf-96e7fccf4574,899980da-45a6-47f1-86a8-2af6c2284667,37977,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,15,0.5937194,1,0,0,0,0,1,1,1,0,0,1,0,0,,0,0,,0,0,,0,3,1,0,2,2,0,0,0,Little to no hunger
4998b2ea-53e0-4a06-97f1-00495d26b258,899980da-45a6-47f1-86a8-2af6c2284667,37977,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,6,0.5937194,1,0,1,0,0,0,1,1,1,0,1,0,0,,0,0,,0,0,,0,2,0,0,2,0,0,0,0,Little to no hunger
b723613f-83e5-4ce1-a58c-1742571a044e,899980da-45a6-47f1-86a8-2af6c2284667,37977,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,40,0.5937194,0,0,0,0,1,0,1,1,1,0,0,1,0,,0,0,,0,0,,0,4,6,4,7,5,0,0,0,Little to no hunger
8125bbcf-4cdb-4167-946d-1730da380a19,89a87b5349aa4936988fa895d3c14ea0,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.49010292,1,0,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
6cbe9fca-4aa0-4eda-818d-82394913891f,89a87b5349aa4936988fa895d3c14ea0,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.49010292,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
47e5c1fd-ce9c-4627-8448-482257e357b6,89a87b5349aa4936988fa895d3c14ea0,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.49010292,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
74c916f0-d0c0-4d39-8e59-5a9f393fc7d9,89ab25ebc18c4a1493d524c825a5dae4,WF852,Senegal,3,myagro,1,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,13,0.47541326,1,0,1,0,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,2,2,0,4,1,0,0,0,Little to no hunger
66ed9710-3d6f-485d-950c-d02149ffbb77,89ab25ebc18c4a1493d524c825a5dae4,WF852,Senegal,3,myagro,1,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,8,0.47541326,1,0,1,0,0,1,1,1,0,1,1,0,0,,0,0,,0,0,,0,3,0,0,2,0,0,0,0,Little to no hunger
50837856-9dab-4aa1-a3a7-c3c77143abb5,89ab25ebc18c4a1493d524c825a5dae4,WF852,Senegal,3,myagro,1,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,31,0.47541326,1,0,0,0,1,0,1,0,0,1,0,1,0,,0,1,1.0,1,2,2.0,1,3,3,3,4,5,1,0,1,Moderate hunger
cbe2d18b-7d61-4ed3-a106-9ae954919194,89ac6920-3a82-493d-bb94-0e2dafaeea97,13024,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.5147376,1,0,1,0,1,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
40792b9a-7192-40ae-8a53-11a628154708,89ac6920-3a82-493d-bb94-0e2dafaeea97,13024,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.5147376,1,0,1,1,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
616f4b0e-5e5a-453f-8fea-202461d77280,89ac6920-3a82-493d-bb94-0e2dafaeea97,13024,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.5147376,1,0,1,1,0,0,1,1,0,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
5ca93093-4877-4d63-8cbd-f7cd4d9223df,89d2f349817e49a39b64c34d4616750d,RT372,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.5301236,1,0,1,0,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
620b1d46-91ce-4a00-8653-67efb1c72b73,89d2f349817e49a39b64c34d4616750d,RT372,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,7,0.5301236,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,2,0,2,1,0,0,0,0,Little to no hunger
f3a30931-725b-484d-bf55-4c3a6064b73d,89d2f349817e49a39b64c34d4616750d,RT372,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.5301236,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
1d473116-2462-423c-8d9f-fc1033518514,89dc8b90d6904b368fd23ef94793f0e8,US532,Senegal,3,myagro,1,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,7,0.45329598,1,0,1,0,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,1,0,0,2,1,0,0,0,Little to no hunger
18ebf8f3-0091-422c-aff5-372aebeebfc9,89dc8b90d6904b368fd23ef94793f0e8,US532,Senegal,3,myagro,1,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,12,0.45329598,1,0,1,1,0,0,1,0,0,1,1,1,0,,0,0,,0,1,1.0,1,2,2,0,3,1,1,0,0,Little to no hunger
459d9f1f-70ac-4cc9-9384-a57338feaacb,89dc8b90d6904b368fd23ef94793f0e8,US532,Senegal,3,myagro,1,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,8,0.45329598,1,0,1,1,1,0,1,1,1,1,1,0,0,,0,0,,0,1,1.0,1,2,0,0,1,1,1,0,0,Little to no hunger
28aea4ca-f462-4ee0-a82d-40a0b998806b,89fbc5d776f649ce95baf2606d34b992,SR057,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,8,0.49266645,1,0,1,0,0,0,1,1,1,0,1,0,0,,0,0,,0,0,,0,2,3,0,1,0,0,0,0,Little to no hunger
6ecfc360-ae07-4aa4-b0c3-dfafa1698083,89fbc5d776f649ce95baf2606d34b992,SR057,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,6,0.49266645,1,0,1,1,1,0,1,0,0,0,1,1,0,,0,0,,0,0,,0,2,1,0,1,0,0,0,0,Little to no hunger
5a8a8290-bd82-4763-9afa-f134d757c26f,89fbc5d776f649ce95baf2606d34b992,SR057,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,10,0.49266645,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,2,0,0,3,1,0,0,0,Little to no hunger
1aa3710f-3e38-4c99-835b-5707f68d9cff,8a08e0ce-1952-43f8-87a4-6377ace8bc2b,40743,Senegal,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,0,0.47594133,1,0,1,0,0,0,1,1,1,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
285d43d7-e92a-4c08-a15b-d04121c6358d,8a0f7e20-ab6b-4547-813f-a7c9f930192e,12356,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.49655068,1,0,0,1,0,1,1,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
c564ccc9-cd7d-4c58-833a-bcb8095c24b4,8a0f7e20-ab6b-4547-813f-a7c9f930192e,12356,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.49655068,1,0,1,0,0,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
832e30fb-a97d-48d4-b907-03dc33ddc8ac,8a0f7e20-ab6b-4547-813f-a7c9f930192e,12356,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.49655068,1,0,1,0,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
9c6b8e30-114d-4b7a-8e31-5363ee2f14d8,8a1be8e9-9a84-4db1-9c0b-8726e4e5fde3,13575,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.39376208,1,0,1,1,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
c5b06f89-8687-4c58-a0ca-6378d52570d5,8a1be8e9-9a84-4db1-9c0b-8726e4e5fde3,13575,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.39376208,1,0,1,1,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
c5399e1d-f5f0-483e-8571-0df485ef5431,8a1be8e9-9a84-4db1-9c0b-8726e4e5fde3,13575,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.39376208,1,0,1,1,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
59cb5f58-0b21-475d-95e1-9acfd7bc2d7d,8a2397a1-c62d-45b3-b0e8-1dd6160e0eef,11156,Senegal,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,1,0.47781423,1,0,0,0,0,1,1,1,1,0,1,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,Little to no hunger
ba92b049-97b2-40e8-8047-09f497f5589d,8a2c3e7099c548ec80e44117c25a79ac,AP530,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,9,0.4791593,1,1,1,1,1,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,2,1,2,0,0,0,Little to no hunger
44672e45-63d8-408d-a949-f2406211b00c,8a2c3e7099c548ec80e44117c25a79ac,AP530,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,12,0.4791593,1,1,1,0,0,1,1,0,0,1,1,1,1,1.0,1,0,,0,1,1.0,1,2,1,2,2,1,1,1,0,Moderate hunger
0523babf-acb1-4a38-be7f-d75797743de3,8a2c3e7099c548ec80e44117c25a79ac,AP530,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,7,0.4791593,1,0,1,1,1,0,1,0,0,1,1,1,0,,0,0,,0,2,2.0,1,1,0,0,2,1,1,0,0,Little to no hunger
02ded190-eb5d-470c-b14a-68daf7d7a840,8a2e009d-0faa-4944-98a0-64f259cd11f2,5844,Senegal,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,23,0.43164554,1,0,1,0,0,0,1,0,0,1,1,0,0,,0,1,1.0,1,2,2.0,1,2,3,5,5,2,1,0,1,Moderate hunger
9c61cccf-7bcc-45f8-ac9c-25fd6b8c42df,8a33e874-5b77-4174-81d0-3a33c0d668eb,12796,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.47256324,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
f416a992-e148-47e5-8d1f-f4926a48ffd3,8a33e874-5b77-4174-81d0-3a33c0d668eb,12796,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.47256324,1,0,1,0,1,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
3a6ee995-c5bf-49e0-9d94-bb5da670af41,8a33e874-5b77-4174-81d0-3a33c0d668eb,12796,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,27,0.47256324,1,1,1,0,0,0,1,1,0,0,1,0,0,,0,0,,0,0,,0,0,6,0,0,7,0,0,0,Little to no hunger
8724ae52-a102-49aa-8318-1325ef2d04df,8a3ccf68-7b22-433d-8287-1b1eaa352633,6090,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.47595054,1,0,0,0,1,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
723acf30-108b-42ef-910a-ec5cd74eb1e5,8a3ccf68-7b22-433d-8287-1b1eaa352633,6090,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.47595054,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
828fe297-4d10-487e-93f7-98ef8d3f47cf,8a3ccf68-7b22-433d-8287-1b1eaa352633,6090,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.47595054,1,0,1,0,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
2056822f-1ab4-4d3f-8628-dcce2da34cc4,8a424928-b19a-410b-8bf4-6e3c9c4428cc,13372,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,30,0.43968642,1,0,1,1,0,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,2,7,0,7,4,0,0,0,Little to no hunger
a166b39b-a879-4e4f-b4bc-13726c07f942,8a424928-b19a-410b-8bf4-6e3c9c4428cc,13372,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,25,0.43968642,1,0,0,0,0,1,1,1,0,0,1,1,1,1.0,1,0,,0,0,,0,0,7,2,7,3,0,1,0,Little to no hunger
